Borehole.ID,Top.depth,Bottom.depth,Depth,Thickness,Material,Material.simplified,ASTM,Reinterpreted,Frozen,Visible.ice,Mid_VI,Cryostructures,VRM,Slope,Organic.cover..m.,Mineral.soil..logs..first.3.m.,Surficial.materials..Rampton.1987.map.,Holocene.deposits,Holocene.conf,Deposit.type,Deposit.type.conf,Notes
W14103137-CR4N,9.7,13.4,11.55,3.7,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,1.8,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR4N,1.8,2.5,2.15,0.7,Silt,Fine,,No,Yes,Medium to high,45,Vx/Vc,Smooth,Undulating,1.8,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR4N,3,3.3,3.15,0.3,Silt,Fine,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,1.8,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR4S,0.5,1.2,0.85,0.7,Silt,Fine,,No,Yes,High,87,,Smooth,Rolling,0.5,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR4S,8.5,8.8,8.65,0.3,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Smooth,Rolling,0.5,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR4S,3.4,5.2,4.3,1.8,Silt,Fine,,No,Yes,Medium to high,45,Vx,Smooth,Rolling,0.5,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR4S,1.6,2.1,1.85,0.5,Silt,Fine,,No,Yes,High,87,,Smooth,Rolling,0.5,Silt,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR8N,6,6.4,6.2,0.4,Silt,Fine,,No,Yes,Medium to high,45,Vs,Rugged,Undulating,0.2,Sand/silt,Hummocky,Organics,3,Glaciolacustrine,1,By a stream
W14103137-CR8N,0.8,1,0.9,0.2,Silt,Fine,,No,Yes,Medium to high,45,Vx,Rugged,Undulating,0.2,Sand/silt,Hummocky,Organics,3,Glaciolacustrine,1,By a stream
W14103137-CR8N,2.5,6,4.25,3.5,Silt,Fine,,No,Yes,Low,8,Vx,Rugged,Undulating,0.2,Sand/silt,Hummocky,Organics,3,Glaciolacustrine,1,By a stream
W14103137-CR8N,6.4,12.2,9.3,5.8,Silt,Fine,,No,Yes,Low,8,Vs,Rugged,Undulating,0.2,Sand/silt,Hummocky,Organics,3,Glaciolacustrine,1,By a stream
W14103137-CR8S,5.4,10.2,7.8,4.8,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CR8S,2.1,4.9,3.5,2.8,Silt,Fine,,No,Yes,Medium to high,45,Vx,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CR8S,1.3,1.7,1.5,0.4,Silt,Fine,,No,Yes,Low,8,Vx,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CR8S,11.6,12.05,11.825,0.45,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CR8S,12.05,12.5,12.275,0.45,Silt,Fine,,No,Yes,Medium to high,45,Vr,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CRA12S,2.7,3,2.85,0.3,Silt,Fine,,No,Yes,Low,8,Vr,Smooth,Undulating,0.95,Silt,Hummocky,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
W14103137-CRA12S,0.95,2.7,1.825,1.75,Silt,Fine,,No,Yes,Medium to high,45,Vx/Vr,Smooth,Undulating,0.95,Silt,Hummocky,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
W14103137-CRA12S,6,6.5,6.25,0.5,Silt,Fine,,No,Yes,Low,8,Vr,Smooth,Undulating,0.95,Silt,Hummocky,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
W14103137-CRA12S,5.8,6,5.9,0.2,Silt,Fine,,No,Yes,Medium to high,45,Vx/Vr,Smooth,Undulating,0.95,Silt,Hummocky,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
W14103137-CRA12S,4.6,5.8,5.2,1.2,Silt,Fine,,No,Yes,Low,8,Nbe,Smooth,Undulating,0.95,Silt,Hummocky,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
W14103137-CRA12S,3,3.4,3.2,0.4,Silt,Fine,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.95,Silt,Hummocky,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
W14103137-S6-BH14,0.1,0.5,0.3,0.4,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0.1,Silt/Clay,Colluvial,Organics,3,Glaciolacustrine,2,
172-2-2,4.9,10,7.45,5.1,Till,Till,,No,Yes,Low,8,Vx,Smooth,Flat,0.1,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Near ice wedge polygons and thermokarst lakes
174-60,1.5,3,2.25,1.5,Till,Till,GC,No,Yes,Low,8,Vx/Nf,Moderately rugged,Undulating,0.1,Silt/till,Glaciofluvial (ice-contact),Organics,2,Glaciolacustrine,2,Within ice wedge polygons
19A-01,6.1,6.4,6.25,0.3,Till,Till,GM,No,Yes,Medium to high,45,,Smooth,Undulating,0,Clay/sand,Glaciofluvial (ice-contact),None,2,Glaciolacustrine,2,Near ice wedge polygons
19A-04,1.5,3,2.25,1.5,Till,Till,GM,No,Yes,Medium to high,45,Vx/Vc,Smooth,Flat,0.2,Silt/till,Glaciofluvial (ice-contact),Organics,3,Glaciolacustrine,2,Near ice wedge polygons
2.45-1-15,3.7,4.1,3.9,0.4,Till,Till,,No,Yes,No visible ice,0,,Smooth,Flat,1.6,None,Hummocky,Organics,3,Glaciolacustrine,1,Near a river and thermokarst lakes
2.45-1-2,2.3,5.2,3.75,2.9,Till,Till,,No,Yes,Low,8,Vs,Moderately rugged,Undulating,0.9,Silt/till,Hummocky,Organics,3,Glaciolacustrine,2,Near a river and thermokarst lakes
2.45-1-5,0.9,4,2.45,3.1,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0,Silt/till,Hummocky,Colluvial,1,Glaciolacustrine,3,Near a river and thermokarst lakes
312-16,3.4,3.8,3.6,0.4,Till,Till,GM,No,Yes,Medium to high,45,,Smooth,Flat,0.1,Clay/till,Alluvial,Organics,3,Glaciolacustrine,2,
312-16,4.6,6.7,5.65,2.1,Till,Till,GM,No,Yes,Low,8,,Smooth,Flat,0.1,Clay/till,Alluvial,Organics,3,Glaciolacustrine,2,
312-16,3.8,4.6,4.2,0.8,Till,Till,GM,No,Yes,Low,8,Nf,Smooth,Flat,0.1,Clay/till,Alluvial,Organics,3,Glaciolacustrine,2,
AH109.6C,9.4,10.4,9.9,1,Till,Till,NA,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,5,None,Glaciolacustrine,None,2,Glaciolacustrine,3,Within ice wedge polygons
I401A - 34,0,2.3,1.15,2.3,Till,Till,GC,No,Yes,No visible ice,0,Nf,Rugged,Undulating,0,Till/clay,Colluvial,Colluvial,1,Glaciolacustrine,2,
I401A - 60,4.6,6.7,5.65,2.1,Till,Till,GC-GM,No,Yes,No visible ice,0,Nf,Rugged,Undulating,0,Clay,Colluvial,Colluvial,1,Glaciolacustrine,2,
KP7 - P1,4.3,7.5,5.9,3.2,Till,Till,GC,No,Yes,No visible ice,0,Nbn,Rugged,Rolling,0.2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
PW10 - 30,4.6,7.9,6.25,3.4,Till,Till,GC,No,Yes,No visible ice,0,Nbn,Rugged,Rolling,0.2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR15S,8.8,14.6,11.7,5.8,Till,Till,,No,Yes,Medium to high,45,Vx/Vr,Moderately rugged,Flat,2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR15S,15.1,20.2,17.65,5.1,Till,Till,,No,Yes,Low,8,Vs,Moderately rugged,Flat,2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR15S,20.2,21,20.6,0.8,Till,Till,,No,Yes,Low,8,,Moderately rugged,Flat,2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR15S,14.6,15.1,14.85,0.5,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Flat,2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR15S,4.3,4.7,4.5,0.4,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Flat,2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR15S,4.7,8.8,6.75,4.1,Till,Till,,No,Yes,Medium to high,45,Vx,Moderately rugged,Flat,2,Clay,Hummocky,Organics,3,Glaciolacustrine,3,
W14103137-CR17aS,10.4,12.2,11.3,1.8,Till,Till,,No,Yes,Medium to high,45,Vr,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
W14103137-CR17aS,4.9,6.7,5.8,1.8,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
W14103137-CR17aS,12.2,15,13.6,2.8,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
W14103137-CR17aS,6.7,10.4,8.55,3.7,Till,Till,,No,Yes,Medium to high,45,Vx,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
W14103137-CR17aS,3.1,4.9,4,1.8,Till,Till,,No,Yes,Medium to high,45,Vx,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
W14103137-CR18S,14.9,15.2,15.05,0.3,Till,Till,,No,Yes,Medium to high,45,,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
W14103137-CR18S,15.2,16.8,16,1.6,Till,Till,,No,Yes,Low,8,Vs/Vr,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
W14103137-CR18S,16.9,20.4,18.65,3.5,Till,Till,,No,Yes,Low,8,,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
W14103137-CR18S,11.9,14.9,13.4,3,Till,Till,,No,Yes,Low,8,Vx,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
W14103137-CR18S,16.8,16.9,16.85,0.1,Till,Till,,No,Yes,Medium to high,45,,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
W14103137-CR35aS,18.9,20.9,19.9,2,Till,Till,,No,Yes,Low,8,Nbe,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
W14103137-CR35aS,2.6,4.1,3.35,1.5,Till,Till,,No,Yes,Medium to high,45,Vx,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
W14103137-CR35aS,4.5,7.6,6.05,3.1,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
W14103137-CR35aS,4.1,4.5,4.3,0.4,Till,Till,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
W14103137-CR35aS,14,14.8,14.4,0.8,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
W14103137-CR35aS,20.9,21.3,21.1,0.4,Till,Till,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
W14103137-CR3S,4.2,5.8,5,1.6,Till,Till,,No,Yes,Medium to high,45,Vr,Smooth,Rolling,0.5,Clay,Alluvial,Organics,3,Glaciolacustrine,2,By a stream
W14103137-CR8S,16.8,21.3,19.05,4.5,Till,Till,,No,Yes,Medium to high,45,Vr,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CR8S,16,16.8,16.4,0.8,Till,Till,,No,Yes,No visible ice,0,,Rugged,Undulating,0.7,Silt,Hummocky,Organics,3,Glaciolacustrine,2,"By a stream, ice at the surface"
W14103137-CRA3N,10.7,11.5,11.1,0.8,Till,Till,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Undulating,2.4,Clay,Glaciofluvial (ice-contact),Organics,3,Glaciolacustrine,3,Within ice wedge polygons
174-34,0.8,2,1.4,1.2,Clay,Fine,CL,No,Yes,Medium to high,45,Vx,Smooth,Flat,0.1,Till/clay,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Near ice wedge polygons and thermokarst lakes
174-34,2,3,2.5,1,Clay,Fine,CL,No,Yes,Medium to high,45,Nf,Smooth,Flat,0.1,Till/clay,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Near ice wedge polygons and thermokarst lakes
174-52,5.8,6.7,6.25,0.9,Clay,Fine,CL-ML,No,Yes,Medium to high,45,,Rugged,Rolling,0,Till,Glaciofluvial (ice-contact),Colluvial,2,Moraine,3,
174-52,4.6,5.8,5.2,1.2,Clay,Fine,CL,No,Yes,Low,8,Nf,Rugged,Rolling,0,Till,Glaciofluvial (ice-contact),Colluvial,2,Moraine,3,
2.45-1-13,4.6,6.4,5.5,1.8,Clay,Fine,,No,Yes,No visible ice,0,,Smooth,Undulating,0.15,Till/clay,Hummocky,Organics,3,Moraine,2,Near a river and thermokarst lakes
2.45-1-13,1.8,4,2.9,2.2,Clay,Fine,,No,Yes,No visible ice,0,,Smooth,Undulating,0.15,Till/clay,Hummocky,Organics,3,Moraine,2,Near a river and thermokarst lakes
312-15,6.1,7.6,6.85,1.5,Clay,Fine,CH,No,Yes,Medium to high,45,Vx/Vs/Nbn,Smooth,Undulating,0.1,Till/sand,Alluvial,Organics,3,Moraine,2,
312-22,4.3,5,4.65,0.7,Clay,Fine,CH,No,Yes,Medium to high,45,Nbn,Smooth,Undulating,0.1,Till,Alluvial,Organics,3,Moraine,3,Near braided river system
ENG.YARC03097-01//177_Pond (NTGS 12),3.9,4.6,4.25,0.7,Clay,Fine,CL,No,Yes,Low,8,Vx,Smooth,Undulating,1.5,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Within ice wedge polygons
ENG.YARC03097-01//177_Pond (NTGS 12),3,3.9,3.45,0.9,Clay,Fine,CL,No,Yes,Low,8,,Smooth,Undulating,1.5,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Within ice wedge polygons
ENG.YARC03097-01//Gunghi BH-01,18,18.3,18.15,0.3,Clay,Fine,CL,No,Yes,Low,8,Vs,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,18,18.3,18.15,0.3,Clay,Fine,CL,No,Yes,Low,8,Nbe,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//HUS_Slump (NTGS 17),2.1,2.4,2.25,0.3,Clay,Fine,CL,No,Yes,High,87,,Smooth,Undulating,0.5,Till/clay,Glaciofluvial (outwash),Organics,3,Moraine,2,Near thermokarst lake
ENG.YARC03097-01//HUS_Slump (NTGS 17),3.6,3.9,3.75,0.3,Clay,Fine,CL,No,Yes,Low,8,Vx,Smooth,Undulating,0.5,Till/clay,Glaciofluvial (outwash),Organics,3,Moraine,2,Near thermokarst lake
ENG.YARC03097-01//HUS_Slump (NTGS 17),2.4,2.5,2.45,0.1,Clay,Fine,CL,No,Yes,High,87,,Smooth,Undulating,0.5,Till/clay,Glaciofluvial (outwash),Organics,3,Moraine,2,Near thermokarst lake
ENG.YARC03097-01//I401A_Upper (NTGS 16),3.9,4.6,4.25,0.7,Clay,Fine,CL,No,Yes,Low,8,Nbe,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//I401A_Upper (NTGS 16),5.3,9.5,7.4,4.2,Clay,Fine,CL,No,Yes,Low,8,,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//I401A_Upper (NTGS 16),9.9,10.1,10,0.2,Clay,Fine,CL,No,Yes,Low,8,,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//ITH-01,4,4.9,4.45,0.9,Clay,Fine,CL,No,Yes,Low,8,,Smooth,Undulating,0,Till/clay,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-01,2.6,3.35,2.975,0.75,Clay,Fine,CL,No,Yes,Medium to high,45,,Smooth,Undulating,0,Till/clay,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-02,0.9,3,1.95,2.1,Clay,Fine,CL,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0,Till/clay,Lacustrine,None,2,Moraine,2,
ENG.YARC03097-01//ITH-03,2.3,3.1,2.7,0.8,Clay,Fine,CL,No,Yes,Medium to high,45,,Smooth,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-04,3,4.6,3.8,1.6,Clay,Fine,CL,No,Yes,Medium to high,45,Vx,Moderately rugged,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-10,6.1,6.7,6.4,0.6,Clay,Fine,CL,No,Yes,Low,8,,Moderately rugged,Moderately steep,0,Till,Alluvial,None,2,Moraine,3,
ENG.YARC03097-01//ITH-13,2.1,2.5,2.3,0.4,Clay,Fine,CL,No,Yes,No visible ice,0,,Smooth,Flat,0,Till/clay,Glaciofluvial (outwash),None,2,Moraine,2,Near ice wedge polygons
ENG.YARC03097-01//ITH-13,2.5,3.3,2.9,0.8,Clay,Fine,CL,No,Yes,Low,8,Vx,Smooth,Flat,0,Till/clay,Glaciofluvial (outwash),None,2,Moraine,2,Near ice wedge polygons
ENG.YARC03097-01//TUK_H (NTGS 10),7.1,7.2,7.15,0.1,Clay,Fine,CL,No,Yes,High,87,,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TUK_H (NTGS 10),6.8,7.1,6.95,0.3,Clay,Fine,CL,No,Yes,Low,8,Vs,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TUK_H (NTGS 10),5.6,6.3,5.95,0.7,Clay,Fine,CL,No,Yes,Medium to high,45,,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TUK_H (NTGS 10),4.2,4.6,4.4,0.4,Clay,Fine,CL,No,Yes,Medium to high,45,Vx,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TUK_H (NTGS 10),6.3,6.8,6.55,0.5,Clay,Fine,CL,No,Yes,Low,8,Nbe,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TVC_R (NTGS 6),3.9,10.1,7,6.2,Clay,Fine,CL,No,Yes,Low,8,Vx,Smooth,Flat,1.5,Till/clay,Hummocky,Organics,3,Moraine,3,Within ice wedge polygons
GSC1A - P2,3.7,4.9,4.3,1.2,Clay,Fine,CL,No,Yes,Low,8,Nbe,Smooth,Rolling,0,Till/sand,Hummocky,None,2,Moraine,2,
GSC1A - P2,4.9,5.2,5.05,0.3,Clay,Fine,CL,No,Yes,Medium to high,45,Vx,Smooth,Rolling,0,Till/sand,Hummocky,None,2,Moraine,2,
GSC1A - P3,0.9,2.1,1.5,1.2,Clay,Fine,CL,No,Yes,Low,8,Vx,Smooth,Flat,0,Till/clay,Hummocky,None,2,Moraine,2,
GSC4 - 15,4.9,6.1,5.5,1.2,Clay,Fine,CL-ML,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,1.5,Till,Hummocky,Organics,3,Moraine,3,
GSC4 - 15,3.6,4.9,4.25,1.3,Clay,Fine,CL-ML,No,Yes,Low,8,,Smooth,Undulating,1.5,Till,Hummocky,Organics,3,Moraine,3,
GSC4 - 15,3.3,3.6,3.45,0.3,Clay,Fine,CL-ML,No,Yes,Low,8,Vx,Smooth,Undulating,1.5,Till,Hummocky,Organics,3,Moraine,3,
I401A - 13,11.9,13.7,12.8,1.8,Clay,Fine,CL,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,2,Moraine,2,
I401A - 49,5.6,10.2,7.9,4.6,Clay,Fine,CL,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,2,
I401A - 49,4.1,5.6,4.85,1.5,Clay,Fine,CL,No,Yes,Low,8,,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,2,
PW10 - 33,2.7,4.6,3.65,1.8,Clay,Fine,CL,No,Yes,Medium to high,45,,Smooth,Rolling,0.2,Till/sand,Hummocky,Organics,3,Moraine,2,
PW10 - 33,4.6,6.1,5.35,1.5,Clay,Fine,CL,No,Yes,Low,8,,Smooth,Rolling,0.2,Till/sand,Hummocky,Organics,3,Moraine,2,
PW10 - 33,6.1,7.6,6.85,1.5,Clay,Fine,CL,No,Yes,Medium to high,45,,Smooth,Rolling,0.2,Till/sand,Hummocky,Organics,3,Moraine,2,
PW10 - P5,4,10.6,7.3,6.6,Clay,Fine,CL,No,Yes,Low,8,Nbe,Smooth,Undulating,0,Sand/till,Hummocky,Colluvial,2,Moraine,2,
PW11 - 9,2.4,3,2.7,0.6,Clay,Fine,CL,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0,Till/clay,Hummocky,Colluvial,2,Moraine,2,
PW11 - 9,3,6.1,4.55,3.1,Clay,Fine,CL,No,Yes,Low,8,Nbn/Vx,Smooth,Undulating,0,Till/clay,Hummocky,Colluvial,2,Moraine,2,
PW9 - P4,3.8,8.5,6.15,4.7,Clay,Fine,CL,No,Yes,Low,8,Nbe,Rugged,Flat,0.3,Clay/till,Hummocky,Organics,3,Moraine,2,
PW9 - P4,10.4,10.7,10.55,0.3,Clay,Fine,CL,No,Yes,Medium to high,45,,Rugged,Flat,0.3,Clay/till,Hummocky,Organics,3,Moraine,2,
PW9 - P4,0.3,1.5,0.9,1.2,Clay,Fine,CL,No,Yes,No visible ice,0,Nbn,Rugged,Flat,0.3,Clay/till,Hummocky,Organics,3,Moraine,2,
PW9 - P4,8.5,10.4,9.45,1.9,Clay,Fine,CL,No,Yes,Low,8,Vx/Vr,Rugged,Flat,0.3,Clay/till,Hummocky,Organics,3,Moraine,2,
PW9 - P5,3.7,7.6,5.65,4,Clay,Fine,CH,No,Yes,Low,8,Vx,Smooth,Undulating,0.2,Till/clay,Hummocky,Organics,3,Moraine,2,
PW9 - P5,7.6,8,7.8,0.4,Clay,Fine,CH,No,Yes,Low,8,,Smooth,Undulating,0.2,Till/clay,Hummocky,Organics,3,Moraine,2,
PW9 - P5,8,10.7,9.35,2.7,Clay,Fine,CH,No,Yes,Low,8,Vx,Smooth,Undulating,0.2,Till/clay,Hummocky,Organics,3,Moraine,2,
PW9 - P5,1.8,3.7,2.75,1.9,Clay,Fine,CH,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0.2,Till/clay,Hummocky,Organics,3,Moraine,2,
W14103137-CR17aN,4.4,7.3,5.85,2.9,Clay,Fine,,No,Yes,Medium to high,45,Vr,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,7.3,7.6,7.45,0.3,Clay,Fine,,No,Yes,Medium to high,45,,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,7.6,11.6,9.6,4,Clay,Fine,,No,Yes,Medium to high,45,Vr,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,16.2,18.3,17.25,2.1,Clay,Fine,,No,Yes,Low,8,,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,16.1,16.2,16.15,0.1,Clay,Fine,,No,Yes,Medium to high,45,Vx,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,19.2,20.4,19.8,1.2,Clay,Fine,,No,Yes,Low,8,,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,14,14.7,14.35,0.7,Clay,Fine,,No,Yes,Medium to high,45,,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,11.6,11.9,11.75,0.3,Clay,Fine,,No,Yes,High,87,,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,11.9,12.9,12.4,1,Clay,Fine,,No,Yes,Medium to high,45,Vs/Vr,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,14.7,16.1,15.4,1.4,Clay,Fine,,No,Yes,Low,8,Nbe,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,18.3,19.2,18.75,0.9,Clay,Fine,,No,Yes,Medium to high,45,,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR30a4,9.85,10.3,10.075,0.45,Clay,Fine,,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
W14103137-S6-BH01,9.3,10,9.65,0.7,Clay,Fine,,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0.2,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH05,5.5,6.1,5.8,0.6,Clay,Fine,,No,Yes,Medium to high,45,,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,Outide of LiDAR DEM range
170-1-10,2.4,8.4,5.4,6,Coarse till,Coarse,GW-GM,Yes,Yes,No visible ice,0,Nf,Smooth,Undulating,0.3,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
170-1-10,1.4,2.4,1.9,1,Coarse till,Coarse,SW-SM,Yes,Yes,No visible ice,0,Nf,Smooth,Undulating,0.3,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
170-1-12,0,2.4,1.2,2.4,Coarse till,Coarse,GP-GM,Yes,Yes,No visible ice,0,Nf,Smooth,Flat,0,Till/sand,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
170-1-2,0.3,2.4,1.35,2.1,Coarse till,Coarse,GM,Yes,Yes,No visible ice,0,,Smooth,Rolling,0,Till/sand,Glaciofluvial (ice-contact),None,2,Moraine,2,Near ice wedge polygons and thermokarst lakes
