,Borehole.ID,Top.depth,Bottom.depth,Thickness,Material,ASTM,Reinterpreted,Frozen,Visible.ice,Cryostructures,EI70,EI85,EI100,VRM,Slope,Organic.cover..m.,Mineral.soil..logs..first.3.m.,Surficial.materials..Rampton.1987.map.,Holocene.deposits,Holocene.conf,Deposit.type,Deposit.type.conf,Notes
1466,W14103137-CR17aN,0.9,1.2,0.3,Organics,PEAT,No,Yes,High,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1467,W14103137-CR17aN,1.2,2.2,1,Organics,PEAT,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1468,W14103137-CR17aN,11.6,11.9,0.3,Clay,,No,Yes,High,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1469,W14103137-CR17aN,11.9,12.9,1,Clay,,No,Yes,Medium to high,Vs/Vr,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1470,W14103137-CR17aN,12.9,14,1.1,Ice,,No,Yes,ice,,70,85,100,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1471,W14103137-CR17aN,14,14.7,0.7,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1472,W14103137-CR17aN,14.7,16.1,1.4,Clay,,No,Yes,Low,Nbe,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1473,W14103137-CR17aN,16.1,16.2,0.1,Clay,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1474,W14103137-CR17aN,16.2,18.3,2.1,Clay,,No,Yes,Low,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1475,W14103137-CR17aN,18.3,19.2,0.9,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1476,W14103137-CR17aN,19.2,20.4,1.2,Clay,,No,Yes,Low,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1477,W14103137-CR17aN,2.2,2.8,0.6,Till,,No,Yes,Medium to high,Vx/Vr/Vs,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1478,W14103137-CR17aN,2.8,4.4,1.6,Till,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1479,W14103137-CR17aN,4.4,7.3,2.9,Clay,,No,Yes,Medium to high,Vr,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1480,W14103137-CR17aN,7.3,7.6,0.3,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1481,W14103137-CR17aN,7.6,11.6,4,Clay,,No,Yes,Medium to high,Vr,0,0,0,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
1483,W14103137-CR17aS,0.1,1.2,1.1,Organics,ORGANICS,No,Yes,Medium to high,Vx/Vs,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1484,W14103137-CR17aS,1.2,2.4,1.2,Organics,ORGANICS,No,Yes,Medium to high,Vx/Vr,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1485,W14103137-CR17aS,10.4,12.2,1.8,Till,,No,Yes,Medium to high,Vr,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1486,W14103137-CR17aS,12.2,15,2.8,Till,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1487,W14103137-CR17aS,15,15.7,0.7,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1488,W14103137-CR17aS,15.7,21,5.3,Clay,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1489,W14103137-CR17aS,2.4,3.1,0.7,Silt,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1490,W14103137-CR17aS,3.1,4.9,1.8,Till,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1491,W14103137-CR17aS,4.9,6.7,1.8,Till,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1492,W14103137-CR17aS,6.7,10.4,3.7,Till,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Flat,2.4,Silt,Hummocky,Organics,3,Glaciolacustrine,2,
1493,W14103137-CR18N,0,1.8,1.8,Organics,PEAT,No,Yes,Low,,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1494,W14103137-CR18N,1.8,2.6,0.8,Silt,,No,Yes,High,,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1495,W14103137-CR18N,10.1,12.2,2.1,Clay,,No,Yes,Low,Vs,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1496,W14103137-CR18N,12.2,14.1,1.9,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1497,W14103137-CR18N,14.1,14.2,0.1,Ice,,No,Yes,ice,,70,85,100,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1498,W14103137-CR18N,2.6,2.9,0.3,Ice,ICE,No,Yes,ice,,70,85,100,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1499,W14103137-CR18N,2.9,3.7,0.8,Clay,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1500,W14103137-CR18N,3.7,4.3,0.6,Clay,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1501,W14103137-CR18N,4.3,5.8,1.5,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1502,W14103137-CR18N,5.8,6.25,0.45,Clay,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1503,W14103137-CR18N,6.25,8.5,2.25,Clay,,No,Yes,High,,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1504,W14103137-CR18N,8.5,8.8,0.3,Clay,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1505,W14103137-CR18N,8.8,10.1,1.3,Clay,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,1.8,Silt,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1506,W14103137-CR18S,0,1.8,1.8,Organics,PEAT,No,Yes,High,,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1507,W14103137-CR18S,1.8,3.1,1.3,Clay,,No,Yes,Low,Nbe,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1508,W14103137-CR18S,10.8,11.9,1.1,Clay,,No,Yes,Medium to high,Vx/Vs,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1509,W14103137-CR18S,11.9,14.9,3,Till,,No,Yes,Low,Vx,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1510,W14103137-CR18S,14.9,15.2,0.3,Till,,No,Yes,Medium to high,,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1511,W14103137-CR18S,15.2,16.8,1.6,Till,,No,Yes,Low,Vs/Vr,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1512,W14103137-CR18S,16.8,16.9,0.1,Till,,No,Yes,Medium to high,,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1513,W14103137-CR18S,16.9,20.4,3.5,Till,,No,Yes,Low,,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1514,W14103137-CR18S,3.1,3.4,0.3,Clay,,No,Yes,High,,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1515,W14103137-CR18S,3.4,5.6,2.2,Clay,,No,Yes,Medium to high,Vx,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1516,W14103137-CR18S,5.6,6.1,0.5,Clay,,No,Yes,Low,Vx,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1517,W14103137-CR18S,6.1,7.2,1.1,Clay,,No,Yes,Low,Vs,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1518,W14103137-CR18S,7.2,7.4,0.2,Clay,,No,Yes,Low,Nbe,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1519,W14103137-CR18S,7.4,10.8,3.4,Clay,,No,Yes,Medium to high,,0,0,0,Rugged,Rolling,1.8,Clay,Hummocky,Organics,3,Glaciolacustrine,3,By a stream
1522,W14103137-CR21N,0.8,1.3,0.5,Organics,,No,Yes,Low,Vs,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1523,W14103137-CR21N,1.3,1.5,0.2,Organics,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1524,W14103137-CR21N,1.5,2.1,0.6,Clay,,No,Yes,High,,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1525,W14103137-CR21N,2.1,5.2,3.1,Clay,,No,Yes,Medium to high,Vx/Vr,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1526,W14103137-CR21N,5.2,5.9,0.7,Clay,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1527,W14103137-CR21N,5.9,6.1,0.2,Clay,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1528,W14103137-CR21N,6.1,6.3,0.2,Clay,,No,Yes,Low,Vs,0,0,0,Moderately rugged,Undulating,0,Clay,Lacustrine,Organics,3,Glaciolacustrine,3,
1529,W14103137-CR21S,0,1,1,Organics,PEAT,No,Yes,High,,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1530,W14103137-CR21S,1,1.2,0.2,Organics,PEAT,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1531,W14103137-CR21S,1.2,3,1.8,Organics,PEAT,No,Yes,High,,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1532,W14103137-CR21S,3,3.5,0.5,Till,,No,Yes,Low,Vx/Vr,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1533,W14103137-CR21S,3.5,3.7,0.2,Till,,No,Yes,Medium to high,,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1534,W14103137-CR21S,3.7,5.7,2,Till,,No,Yes,Medium to high,Vx/Vs/Vr,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1535,W14103137-CR21S,5.7,6,0.3,Ice,,No,Yes,ice,,70,85,100,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1536,W14103137-CR21S,6,10.4,4.4,Till,,No,Yes,Low,Vs,0,0,0,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
1537,W14103137-CR23aS,0,0.4,0.4,Organics,PEAT,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1538,W14103137-CR23aS,0.4,0.6,0.2,Clay,,No,Yes,Medium to high,Vc,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1539,W14103137-CR23aS,0.6,1.05,0.45,Sand,,No,Yes,Low,Vc,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1540,W14103137-CR23aS,1.05,1.5,0.45,Clay,,No,Yes,Low,Vc,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1541,W14103137-CR23aS,1.5,1.9,0.4,Clay,,No,Yes,Medium to high,Vs,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1542,W14103137-CR23aS,1.9,2,0.1,Clay,,No,Yes,Low,Vr,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1543,W14103137-CR23aS,12,12.55,0.55,Sand,,No,Yes,Low,Vr,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1544,W14103137-CR23aS,12.55,12.7,0.15,Ice,ICE,No,Yes,ice,,70,85,100,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1545,W14103137-CR23aS,12.7,15.25,2.55,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1546,W14103137-CR23aS,15.25,18.3,3.05,Sand,,No,Yes,Low,Vr,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1547,W14103137-CR23aS,18.3,21.3,3,Sand,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1548,W14103137-CR23aS,2,2.4,0.4,Clay,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1549,W14103137-CR23aS,2.4,3.1,0.7,Clay,,No,Yes,Medium to high,Vs,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1550,W14103137-CR23aS,3.1,4,0.9,Clay,,No,Yes,Low,Vs,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1551,W14103137-CR23aS,4,4.2,0.2,Clay,,No,Yes,Medium to high,Vx/Vr,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1552,W14103137-CR23aS,4.2,4.3,0.1,Sand,,No,Yes,Medium to high,Vx/Vr,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1553,W14103137-CR23aS,4.3,7.6,3.3,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1554,W14103137-CR23aS,7.6,8.2,0.6,Sand,,No,Yes,Low,Vr,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1555,W14103137-CR23aS,8.2,12,3.8,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Undulating,0.4,Clay/sand,Colluvial,Organics,3,Glaciolacustrine,2,
1556,W14103137-CR30a1,0,1.35,1.35,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Smooth,Undulating,0,Sand/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1557,W14103137-CR30a1,1.35,1.55,0.2,Ice,ICE,No,Yes,ice,,70,85,100,Smooth,Undulating,0,Sand/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1558,W14103137-CR30a1,1.55,5.2,3.65,Till,,No,Yes,No visible ice,Nbn,0,0,0,Smooth,Undulating,0,Sand/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1559,W14103137-CR30a1,5.2,5.9,0.7,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Smooth,Undulating,0,Sand/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1560,W14103137-CR30a1,5.9,21,15.1,Sand,,No,Yes,Low,Nbe,0,0,0,Smooth,Undulating,0,Sand/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1562,W14103137-CR30a2,0.3,0.9,0.6,Silt,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1563,W14103137-CR30a2,0.9,3.2,2.3,Till,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1564,W14103137-CR30a2,12.7,13.4,0.7,Sand,,No,Yes,Medium to high,Vr/Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1565,W14103137-CR30a2,13.4,13.7,0.3,Silt,,No,Yes,Medium to high,Vr/Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1566,W14103137-CR30a2,13.7,14.9,1.2,Silt,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1567,W14103137-CR30a2,14.9,15.2,0.3,Sand,,No,Yes,No visible ice,,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1568,W14103137-CR30a2,15.2,16.1,0.9,Sand,,No,Yes,Low,Vc,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1569,W14103137-CR30a2,16.1,20.1,4,Sand,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1570,W14103137-CR30a2,20.1,20.7,0.6,Sand,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1571,W14103137-CR30a2,3.2,4.3,1.1,Silt,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1572,W14103137-CR30a2,4.3,4.4,0.1,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1573,W14103137-CR30a2,4.4,6.7,2.3,Sand,,No,Yes,Low,,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1574,W14103137-CR30a2,6.7,12.7,6,Sand,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
1575,W14103137-CR30a4,0,0.3,0.3,Organics,PEAT,No,Yes,Medium to high,Vx,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1576,W14103137-CR30a4,0.3,3.7,3.4,Till,,No,Yes,No visible ice,Nf,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1577,W14103137-CR30a4,10.3,12.1,1.8,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1578,W14103137-CR30a4,12.1,21,8.9,Sand,,No,Yes,Low,Nbe,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1579,W14103137-CR30a4,3.7,5.7,2,Silt,,No,Yes,No visible ice,Nbn,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1580,W14103137-CR30a4,5.7,5.8,0.1,Silt,,No,Yes,Low,Vx,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1581,W14103137-CR30a4,5.8,9.65,3.85,Sand,,No,Yes,Low,Vx,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1582,W14103137-CR30a4,9.65,9.85,0.2,Silt,,No,Yes,Low,Vx,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1583,W14103137-CR30a4,9.85,10.3,0.45,Clay,,No,Yes,No visible ice,Nbn,0,0,0,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
1585,W14103137-CR31N,0.15,0.45,0.3,Silt,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1586,W14103137-CR31N,0.45,1.6,1.15,Ice,ICE,No,Yes,ice,,70,85,100,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1587,W14103137-CR31N,1.6,2.5,0.9,Silt,,No,Yes,Low,Vx/Vr,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1588,W14103137-CR31N,2.5,3,0.5,Silt,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1589,W14103137-CR31N,3,3.2,0.2,Ice,ICE,No,Yes,ice,,70,85,100,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1590,W14103137-CR31N,3.2,3.8,0.6,Silt,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1591,W14103137-CR31N,3.8,4.1,0.3,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1592,W14103137-CR31N,4.1,6.2,2.1,Sand,,No,Yes,Medium to high,Vs,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1593,W14103137-CR31N,6.2,7.6,1.4,Sand,,No,Yes,Low,Nbe,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1594,W14103137-CR31N,7.6,8.9,1.3,Sand,,No,Yes,No visible ice,Nbn,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1595,W14103137-CR31N,8.9,21.1,12.2,Sand,,No,Yes,Low,Nbe,0,0,0,Moderately rugged,Flat,0.15,Silt,Lacustrine,Organics,3,Glaciolacustrine,3,Near river
1597,W14103137-CR35aN,0.15,1.8,1.65,Silt,,No,Yes,Medium to high,Vx,0,0,0,Smooth,Flat,0.15,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
1598,W14103137-CR35aN,1.8,2,0.2,Organics,PEAT,No,Yes,High,,0,0,0,Smooth,Flat,0.15,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
1599,W14103137-CR35aN,10,15,5,Sand,,No,Yes,Low,Vx,0,0,0,Smooth,Flat,0.15,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
1600,W14103137-CR35aN,15,21.1,6.1,Sand,,No,Yes,Low,Nbe,0,0,0,Smooth,Flat,0.15,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
1601,W14103137-CR35aN,2,6.8,4.8,Silt,,No,Yes,Medium to high,Vx,0,0,0,Smooth,Flat,0.15,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
1602,W14103137-CR35aN,6.8,10,3.2,Sand,,No,Yes,Low,Nbe,0,0,0,Smooth,Flat,0.15,Silt,Glaciolacustrine,Organics,3,Glaciolacustrine,3,Within ice wedge polygons
1605,W14103137-CR35aS,0.6,1.25,0.65,Silt,,No,Yes,Low,Nbe,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1606,W14103137-CR35aS,1.25,1.4,0.15,Silt,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1607,W14103137-CR35aS,1.4,1.5,0.1,Clay,,No,Yes,Medium to high,Vx,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1608,W14103137-CR35aS,1.5,2.1,0.6,Clay,,No,Yes,Low,Vs,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1609,W14103137-CR35aS,12.5,14,1.5,Silt,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1610,W14103137-CR35aS,14,14.8,0.8,Till,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1611,W14103137-CR35aS,14.8,16.2,1.4,Sand,,No,Yes,Low,Vx,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1612,W14103137-CR35aS,16.2,18.9,2.7,Sand,,No,Yes,Low,Nbe,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
1613,W14103137-CR35aS,18.9,20.9,2,Till,,No,Yes,Low,Nbe,0,0,0,Moderately rugged,Undulating,0.6,Silt/clay/till,Glaciolacustrine,Organics,3,Glaciolacustrine,3,
